Material,Total Qty
20087961,1
20088059,1
20088603,4
20089603,20
20089607,6
20089686,10
20089832,1
20090854,1
20094587,20
20084954,1
20058585,4
20075141,1
20080080,1
20085798,1
20088741,1
30000909,4
30011909,1
20066461,6
20066464,3
20067521,1
20067522,1
20066467,1
20057512,6
20066480,2
20067523,2
20009692,4
20057621,2
20066462,16
20066485,2
20009668,4
20057509,5
20057510,8
20066486,5
20067525,1
20067527,2
20009639,6
20009681,4
20067530,1
20067514,1
20102019,1
20057875,5
20058647,1
20058875,1
20058486,9
20057718,1
20057719,1
20015474,22
20057790,14
20058038,1
20058584,4
20058442,19
20058632,5
20058803,2
20058800,11
20058883,3
20057927,2
20058502,2
20059177,8
20058245,1
20058510,3
20058726,3
20059118,3
20058590,4
20058040,1
20058042,4
20058063,3
20057849,3
20058451,3
20058805,2
20058710,5
20058751,3
20058790,4
20058357,1
20058359,3
20059144,4
20057948,7
20058600,11
20058735,3
20058690,44
20058733,1
20058614,4
20058628,4
20058646,4
20015465,1
20058238,5
20057817,1
20058026,2
20058684,1
20058705,9
20058706,6
20058725,1
20058500,4
20058661,2
20058773,3
20058889,3
20059138,4
20059139,7
20059147,2
20058361,8
20058360,9
20059081,1
20059132,6
20059062,1
20059096,4
20059097,4
20059148,2
20059149,4
20059065,1
20059143,6
20058808,4
20058530,2
20058651,2
20058857,1
20057957,14
20058577,1
20057968,1
20059120,1
20058807,3
20015475,1
20058058,28
20101119,1
20058059,11
20058256,1
20059175,8
20059192,2
20057997,2
20059105,1
20059165,3
20058908,1
20057912,3
20057922,5
20057818,1
20059202,1
20057795,8
20059106,3
20059167,1
20059166,1
20059209,1
20057915,8
20058255,6
20058447,1
20058533,1
20058037,1
20058792,2
20058826,6
20058576,13
20058731,1
20058840,3
20057881,15
20058446,1
20058841,1
20106527,2
20057841,5
20057882,5
20058670,3
20058709,2
20057770,1
20057921,3
20057923,4
20057947,2
20059108,1
20059205,1
20058774,1
20106526,1
20058608,2
20057814,4
20057873,6
20057913,2
20057735,9
20057980,1
20058007,12
20058306,4
20058452,3
20058698,7
20059178,2
20057855,6
20058522,10
20058817,8
20057871,15
20057738,18
20057739,18
20058605,1
20058041,2
20057740,13
20057911,2
20057975,3
20057979,4
20058604,2
20057722,5
20058606,2
20057889,7
20058512,6
20058517,1
20057996,2
20058505,15
20058563,1
20057865,2
20058601,5
20059048,2
20057736,7
20057950,1
20057721,1
20058341,1
20058539,2
20058541,7
20057920,3
20058065,4
20058004,4
20057737,45
20057789,9
20057943,3
20058758,10
20058759,8
20015493,2
20058257,10
20058531,5
20058658,1
20057720,1
20058319,24
20058617,10
20057792,15
20058171,7
20058294,1
20015548,52
20058006,9
20058170,9
20058656,1
20058736,12
20057964,2
20057734,3
20058620,2
20058005,10
20058662,1
20058739,12
20058235,2
20058277,6
20058317,6
20058345,4
20057916,9
20058458,108
20001307,1
20057905,3
20058346,1
20058438,1
20058683,3
20058784,27
20058246,5
20058537,6
20058677,1
20058299,9
20058836,4
20058902,3
20059015,10
20058524,205
20057910,53
20057944,3
20058801,11
20057791,9
20058884,4
20059016,6
20059017,10
20058802,1
20015476,4
20058704,7
20058627,4
20058806,4
20058506,18
20057874,5
20058663,1
20058859,1
20058860,1
20058861,1
20058864,1
20058895,1
20058896,1
20058898,1
20058754,2
20058755,2
20058797,1
70100385,8
70100390,2
70100418,1
70100419,2
70100423,1
70100424,1
20009528,15
70100378,1
70100379,1
70100380,1
70100383,1
70100384,1
70100389,2
70100393,2
70100398,2
70100436,2
30005729,1
30012095,1
30012164,1
30012249,1
38000810,2
30003735,3
30003770,1
30005268,22
30005292,2
30005361,2
30005370,2
20012601,4
20012602,4
20012608,16
20013261,1
30005295,3
20004364,2
20004365,2
20004765,12
20010359,1
30003926,1
20001885,46
20003824,33
20003918,14
20002136,2
20003848,1
20003859,2
20003860,1
20003877,1
20003903,10
20003914,1
20004126,1
20004725,1
20005717,17
20006327,2
20010223,5
20011101,7
20014068,16
20052194,1
20011971,17
20012741,5
20012798,7
20012908,2
20012925,3
20012926,3
20012928,3
20012930,6
20012936,1
20012942,6
20013034,2
20013102,3
20058303,15
20058897,14
30007169,450
30007193,300
30006990,400
30007079,30
30007166,300
30007167,988
30006044,489
30006160,60
30007066,50
30006994,300
30006010,50
30006524,80
30006162,285
30006533,270
30007088,450
30006147,50
30006510,140
30019921,50
30006011,50
30007073,50
30006009,150
30006507,190
30006238,50
30007065,2
30007189,550
20058275,3
20057742,12
20058616,10
20057898,15
20057900,2
20058324,1
20058985,8
20057937,5
20058984,8
20057938,9
20058540,13
20058938,1
20058940,6
20058948,4
20059002,2
20211440,4
20058349,1
20058949,2
20059033,3
20059053,18
20057771,53
20057772,53
20058965,1
20059023,1
20103352,3
20059107,1
20059123,16
20059124,15
20059125,19
20058323,3
20058957,2
20059014,10
20059031,3
20059091,4
20057946,6
20058315,1
20058339,1
20058958,2
20058959,1
20059051,3
20059052,3
20059080,1
20059113,14
20059114,14
20101165,1
20101106,4
20101123,4
20059157,2
20058331,1
20058947,2
20101105,4
20103354,3
20058954,3
20058966,8
20058967,8
20059026,8
20106665,1
20058276,3
20058769,3
20059036,3
20058350,2
20059008,2
20015560,54
20059054,4
20058868,1
30006105,84
30006891,5
20067507,3
30000407,16
30001866,16
30000421,2
20015832,32
20001646,9
20004299,15
20008572,1
20008573,2
20015277,4
20058776,1
20058777,1
30011972,1
30011566,1
30001877,2
20058782,2
20058783,2
20058787,2
20058177,4
20057731,4
20058175,4
20058179,9
20057933,8
20065333,1
20065334,1
20068112,2
20068488,2
20068620,4
20068735,1
20068758,4
20068768,3
20068770,1
20068771,1
20068795,4
20068821,4
20068836,1
20068873,2
20068874,2
20068876,1
20068970,1
20068971,1
20068978,4
20068979,4
20069214,1
20069215,1
20069216,1
20070311,1
20070312,2
20070323,2
20070341,4
20070343,1
20070350,2
20070358,2
20070376,1
20070389,1
20070390,1
20070391,1
20070396,1
20070398,1
20070399,1
20070400,1
20070401,1
20070480,2
20070489,2
20070536,4
20070537,16
20070538,4
20071047,4
20071295,1
20071296,1
20071344,1
20071353,2
20071354,2
20071355,1
20071356,1
20071359,2
20071364,1
20071365,2
20071393,2
20071888,4
20072417,8
20072512,1
20072514,1
20072520,1
20072527,2
20072773,1
20072881,12
20072958,1
20072966,1
20072999,1
20073000,1
20073014,2
20073023,1
20073034,1
20073037,2
20073039,12
20073040,4
20073051,2
20073061,1
20073064,2
20073065,1
20073066,1
20073148,1
20073889,1
20073905,1
20073947,5
20074196,1
20074402,1
20074516,1
20074551,2
20074599,1
20074610,1
20074620,1
20074647,1
20074928,1
20074929,1
20075649,2
20075692,2
20075720,4
20075721,4
20075723,2
20075727,4
20075734,5
20075735,2
20075745,12
20075779,6
20076049,2
20076158,1
20076159,1
20076446,3
20076506,2
20076816,2
20076947,1
20076948,1
20076949,1
20077080,1
20077095,1
20077101,5
20077126,1
20077221,2
20077237,1
20077965,2
20078000,1
20078010,1
20078032,1
20078042,1
20078070,2
20078101,1
20078104,2
20078106,1
20078360,1
20078442,2
20078451,1
20078689,4
20078702,4
20078705,1
20078707,1
20078749,3
20079516,2
20079517,1
20079521,2
20079522,2
20079523,4
20079619,2
20079620,2
20079621,2
20079642,1
20079821,2
20079967,1
20080015,14
20080028,1
20080110,1
20080187,1
20080188,2
20080189,1
20080244,4
20080287,2
20080288,2
20080291,2
20080579,4
20080589,4
20080735,1
20080736,1
20080954,5
20081066,1
20081157,2
20081201,1
20081202,5
20081229,1
20081230,1
20081333,5
20081337,8
20081342,1
20081400,1
20081429,2
20081446,1
20081585,4
20081723,2
20081756,2
20081789,4
20081941,6
20081981,1
20081997,1
20082013,4
20082018,2
20082029,2
20082093,4
20082095,1
20082120,2
20082121,2
20082122,2
20082123,2
20082126,1
20082127,2
20082138,1
20082160,2
20082188,1
20082209,4
20082513,5
20082514,1
20082573,1
20082641,1
20082662,4
20082783,4
20082828,2
20082847,4
20082849,2
20082850,2
20082866,1
20082867,1
20083037,1
20083103,1
20083122,1
20083123,1
20083137,1
20083138,1
20083143,3
20083150,6
20083159,4
20083193,42
20083390,2
20083399,1
20083402,1
20083420,2
20083421,2
20083424,1
20083425,1
20083487,1
20083546,1
20083549,9
20083550,1
20083559,1
20083560,1
20083639,1
20083640,1
20083718,2
20084115,2
20084174,4
20084347,2
20084461,1
20084720,1
20084721,2
20084726,3
20084855,3
20084934,1
20085097,1
20085211,1
20085312,1
20085375,1
20086801,1
20086902,7
20086911,3
20086917,8
20086946,4
20086958,1
20086959,1
20086971,2
20086972,1
20086976,4
20086977,2
20087027,1
20087028,1
20087029,1
20087030,1
20087050,6
20087070,2
20087115,2
20087116,2
20087133,2
20087134,2
20087247,1
20087248,1
20087249,1
20087717,4
20087724,1
20087745,4
20087810,1
20087936,4
20087939,2
20087967,2
20088043,1
20088303,1
20088304,1
20088536,6
20088537,1
20088834,1
20089072,9
20089231,4
20089325,2
20089518,4
20089521,4
20089568,1
20089569,1
20089582,1
20089588,2
20089589,1
20089590,1
20089591,1
20089592,1
20089593,1
20089594,1
20089595,1
20089599,1
20089600,2
20089609,2
20089610,1
20089615,4
20089626,1
20089628,1
20089669,2
20089670,4
20089671,4
20089672,4
20089687,2
20089695,6
20089697,6
20089785,4
20089802,2
20089887,2
20089888,1
20090337,8
20090397,4
20090442,2
20090445,1
20090446,1
20090449,4
20090560,2
20090575,10
20090808,32
20090947,1
20091066,1
20091090,1
20091192,16
20091456,30
20091461,19
20091471,1
20091518,6
20091546,9
20091731,2
20091770,10
20091905,93
20091959,4
20091985,6
20092037,2
20092042,2
20092075,1
20092076,1
20092087,1
20092090,1
20092098,8
20092118,30
20092127,1
20092129,2
20092130,2
20092345,2
20092346,114
20092399,10
20092423,2
20092426,3
20092431,1
20092458,2
20092601,3
20092619,6
20092655,1
20092656,3
20092732,2
20092737,5
20092753,4
20092758,3
20092764,2
20092774,6
20092857,1
20092859,2
20092869,2
20092875,3
20092888,1
20092889,1
20093291,1
20093295,1
20093307,1
20093310,1
20093313,1
20093324,1
20093551,4
20093559,5
20093565,7
20093577,2
20093586,6
20093589,4
20093597,5
20093598,5
20093612,4
20093624,1
20093635,10
20094039,1
20094406,2
20094499,1
20094533,2
20094537,2
20094540,2
20094550,2
20094562,1
20094563,1
20094564,1
20094565,4
20094566,2
20094860,1
20094937,1
20095041,2
20095049,2
20095050,2
20095053,4
20095220,4
20095237,2
20095249,4
20095799,1
20095885,2
20095886,2
20095890,1
20096192,2
20096193,4
20096194,2
20096197,1
20096200,1
20096206,2
20096207,1
20096208,1
20096209,1
20096210,1
20096211,1
20096212,1
20096213,1
20096221,1
20096536,1
20096538,1
20096540,1
20096541,1
20096542,1
20096544,1
20096545,1
20096555,1
20096556,2
20096558,1
20096560,1
20096561,1
20096565,1
20096567,1
20096571,3
20096572,1
20096573,1
20096579,1
20096580,1
20096581,2
20096582,1
20096583,1
20096586,1
20096588,1
20096589,1
20096592,1
20096593,1
20096595,1
20096596,1
20096597,1
20096598,1
20096599,1
20096606,1
20096608,1
20096610,1
20096620,1
20096622,1
20096623,1
20096624,2
20096625,1
20096627,1
20096635,1
20096636,1
20096637,1
20096644,1
20096645,1
20096652,2
20096666,1
20096712,1
20096720,1
20096724,1
20097949,3
20097950,5
20202674,12
20202676,14
80400403,1
80400404,1
80400406,1
80400887,1
20078404,21
20070380,3
20070383,6
20070485,1
20081230,1
20082116,3
80100928,"1,000"
80100926,100
30001879,10
20054652,3
20004265,1
20005767,1
20005871,1
20005882,1
20005900,5
20053398,2
20058014,1
20067549,3
20067607,2
20009318,20
20067646,4
20009422,2
20058853,2
20009507,17
20058595,4
20058727,4
20058021,3
20058637,4
20097725,1
20097748,1
20097749,3
20097750,2
20097767,4
20097769,4
20097780,3
20097810,1
20097811,1
20097815,1
30018809,16
30002131,10
20066470,1
20019168,1
20037180,2
20037598,1
20041065,2
20026835,4
30019058,1
30009967,17
30009968,14
30018465,1
20058224,4
20064499,1
20064514,1
20064515,1
30004841,180
30006093,90
30006159,"2,879"
30006164,50
30006183,100
30006201,120
30006589,20
30006619,6
30007035,382
30007094,100
30007111,48
30007117,110
30007135,132
30007192,"1,000"
30007286,1
30007289,2
30007302,1
30007319,3
30007326,2
30007345,14
30007347,12
30007351,3
30007352,3
30007355,5
30007367,12
30007370,8
30007372,3
30007374,5
30007376,1
30007377,2
30007382,4
30007383,6
30007384,3
30007385,1
30007386,1
30007387,6
30007388,5
30007391,2
30007393,13
30007395,6
30007404,13
30007406,1
30007411,11
30007417,1
30007423,3
30007430,1
30007436,2
30007443,3
30007444,1
30007447,6
30007449,10
30007450,2
30007453,7
30007454,2
30007460,2
30007468,7
30007473,8
30007474,4
30007477,7
30007487,2
30007490,4
30007492,4
30007494,1
30007495,1
30007506,9
30007507,1
30007511,20
30007512,1
30007516,8
30007554,1
30007557,1
30007559,10
30007570,2
30007572,1
30007573,2
30007577,2
30007581,2
30007590,2
30007592,3
30007595,6
30007609,1
30007610,1
30007613,1
30007615,10
30007624,3
30007625,2
30007627,2
30007632,20
30007633,32
30007638,2
30007644,2
30007645,4
30007647,10
30007649,6
30007651,3
30007652,4
30007655,7
30007657,4
30007658,10
30007659,2
30007660,13
30007663,5
30007666,2
30007667,2
30007668,2
30007673,1
30007675,6
30007678,30
30007682,4
30007706,1
30007713,1
30007715,2
30007767,2
30007771,1
30007776,4
30007778,2
30007800,1
30007806,1
30007821,2
30007824,8
30007827,1
30007828,1
30007831,1
30007832,4
30007835,12
30007838,1
30007841,3
30007847,10
30007848,4
30007850,2
30007852,1
30007858,9
30007861,1
30007871,13
30007873,1
30007876,2
30007884,1
30007885,3
30007889,2
30007891,10
30007896,1
30007900,2
30007907,4
30007908,4
30007909,4
30007912,1
30007916,2
30007924,8
30007926,5
30007933,6
30007936,2
30007938,12
30007957,2
30007962,2
30007967,1
30007972,2
30007978,2
30007980,4
30007981,10
30007986,4
30007989,1
30007992,2
30007994,2
30008005,3
30008006,10
30008010,3
30008013,6
30008016,1
30008018,2
30008023,4
30008027,1
30008032,2
30008034,7
30008041,8
30008044,24
30008047,12
30008071,34
30008072,50
30008124,2
30008126,15
30008148,1
30008149,1
30008153,8
30008157,2
30008171,2
30008175,2
30008188,3
30008251,1
30008253,2
30008301,12
30008320,9
30008382,2
30008392,3
30008434,2
30008435,1
30008437,1
30008463,8
30008527,2
30008565,1
30008580,2
30008582,1
30008604,5
30008609,10
30008613,4
30008624,20
30008625,30
30008629,56
30008649,2
30008650,2
30008672,2
30008674,2
30008679,2
30008700,2
30008706,2
30008709,2
30008712,1
30008729,130
30008735,10
30008748,10
30008754,20
30008755,12
30008756,21
30008758,8
30008760,27
30008776,16
30008812,6
30008815,60
30010076,"26,400"
30010124,"6,000"
30010194,220
30010202,125
30010483,"2,000"
30010611,"5,000"
30010740,20
30017937,4
30017940,45
80101023,"5,200"
30001411,1
20001166,8
20001165,4
20001820,21
20001821,17
20001162,2
20002432,14
20096223,1
30010095,"2,000"
30010466,"2,000"
30011165,200
30010084,"2,400"
30010087,"1,450"
30010091,300
30010102,900
30010141,800
30010168,400
30010078,"1,700"
20101566,12
20106565,2
20106681,8
20057172,2
20057178,2
20057186,4
20057192,3
20059376,2
20059803,6
30011787,2
20052308,3
20057201,2
20007817,6
20067865,1
20106535,10
20106558,1
20106576,8
20106592,3
20106630,1
20106655,1
20106658,1
20106664,1
20106671,10
20106678,2
20106694,10
20106713,2
20106714,2
20106724,1
20106747,1
20106748,1
20106752,1
30001739,3
30002353,1
30002386,14
20016259,2
30003548,7
30003565,1
30003602,6
30003641,1
30003642,2
30003643,1
30003738,2
30003829,20
30003870,2
30003905,2
30003906,2
30003907,4
30003914,4
30003918,4
30003919,51
30003936,2
30003959,1
30003961,10
30003966,2
30003973,2
30003982,1
30004018,2
30004020,50
30004021,50
30004082,3
30004088,3
30004094,2
30004143,4
30004154,1
30004155,1
30004172,1
30004239,1
30004250,1
30004288,1
30004418,1
30004442,1
30011919,3
20000982,1
20001001,3
20007813,7
20008371,1
20008372,1
20011781,6
20011783,7
20015460,1
20015815,10
20056813,5
20056885,18
20106544,2
20106646,9
30012830,2
30012836,2
20101301,5
20101307,13
20101314,1
20101315,1
20101316,4
20106709,1
20106710,1
30004929,1
30004932,1
70100335,16
70100338,4
70100339,2
70100340,1
70100341,2
70100360,1
70100361,1
70100366,4
70100369,2
70100370,1
70100372,2
80100881,4
30001722,56
20056847,6
20056886,7
20056942,1
20057113,650
20057180,2
20057181,1
20057208,3
20057210,2
20057307,2
20057315,1
20057328,1
20059395,1
20059423,8
20106548,2
30004675,60
30009162,"1,487"
30009163,"2,030"
30000251,7
30004703,2
30005045,1
30005047,5
30005481,2
30017577,1
20059851,2
20106564,1
20106567,1
20106574,14
20106575,4
20106626,2
20106627,1
20106629,1
20106633,2
20106705,1
20106729,1
20106746,2
70100346,10
70100352,10
70100353,11
70100355,20
70100356,19
70100426,1
70100431,2
30011616,5
30011705,10
30011716,4
30011719,1
30011720,3
30011721,4
30011757,1
30012375,15
20001041,1
30001551,68
30001586,28
30001643,33
30001742,1
30002353,3
30001573,10
30001574,4
30001599,8
30001642,12
30001695,93
30001696,44
30001545,4
30001568,24
30001584,28
30001591,8
30001595,2
30001596,16
30001601,4
30001607,4
30001619,4
30001626,8
30001634,4
30001635,4
30001700,8
30001705,4
30001715,12
20001600,9
20001606,1
20001696,8
20011091,2
20015317,4
20015334,6
30000156,7
30000167,2
30000174,1
30000183,4
30000184,5
30000185,1
30000207,25
30000211,27
30000212,1
30000213,2
30000219,15
30000221,5
30000223,8
30011916,1
30012373,1
30000898,2
30003451,8
30006060,131
30011772,5
30003362,21
30006048,8
30006763,38
30010957,6
30010960,1
30010964,3
30010966,6
30010967,2
30010968,25
30010970,1
30011211,2
30011623,7
30011763,12
30011863,"3,897"
30000180,1
30000190,9
30000196,4
30000197,4
30000198,4
30000414,1
30002451,4
30002462,5
30002463,1
30003070,7
30003132,1
30003150,1
30003531,14
30003533,34
30003534,6
30003549,8
30003721,1
30003722,1
30003723,4
30003724,3
30003748,6
30003750,1
30003756,2
30003780,1
30003782,2
30003787,2
30003817,2
30003823,13
30003825,3
30003854,1
30003862,8
30003874,3
30003886,1
30003887,1
30003924,1
30003953,2
30004191,1
30005894,2
30009191,2
30009193,3
30011891,1
30000303,2
40200686,400
70101289,30
70101401,300
80100925,10
30001612,11
30001723,444
30011676,9
20106643,6
30011665,10
30011690,1
30011702,2
30011769,3
30011774,11
30012390,2
30055189,1
70102504,1
30011694,4
30011731,3
30011741,5
30011743,19
30011744,5
30011750,12
30011751,13
30012378,4
20001306,12
20006691,23
20009175,5
20009176,7
20052837,17
20052849,4
20052865,1
20052866,1
20052868,1
20052869,3
20052871,8
20052956,8
20052967,10
20052989,2
20052990,4
20052991,11
20052992,1
20053010,10
20053115,1
20053116,1
20056706,15
30011701,11
30011766,16
30000225,6
30055670,6
30057157,4
30005913,8
30012465,2
30012478,20
30012489,5
30012574,1
30012576,1
30012577,10
30012682,5
30012683,9
30012713,1
30013008,1
30013012,4
30013171,20
30013205,3
30013248,10
30013267,20
30013298,10
30013341,15
30013342,15
30013412,1
30013422,2
30013433,2
30013508,2
30013707,2
30013709,1
30013715,1
30013738,1
30013739,1
30013756,1
30013803,1
30013816,2
30013821,1
30013824,4
30013825,6
30013973,1
30013974,2
30014033,10
30014045,2
30014244,5
30014245,5
30014246,5
30014284,1
30014305,1
30014327,3
30014330,2
30014565,5
30014566,5
30014574,2
30014575,2
30014699,3
30014944,2
30014945,1
30014980,2
30015099,9
30015118,26
30015165,1
30015167,1
30015203,1
30015234,13
30015268,2
30015272,1
30015309,1
30015448,2
30015505,2
30015520,2
30015525,1
30015551,1
30015552,1
30015553,20
30015583,1
30019628,100
30019639,3
30019750,1
40200191,5
40200192,3
40200193,3
40200259,3
40200314,10
40200348,1
40200395,3
40200396,3
40200657,1
40200665,5
40200668,6
70100242,1
70100243,10
80100952,22
80100953,1
80100954,30
80100955,18
80100956,18
30000171,2
30000218,8
30001084,8
30001104,1
30011903,1
30011907,1
30001633,75
30003067,6
30003538,17
30003539,64
30003844,1
30003894,2
